4,316
4,6
4,384
4,105
4,98
4,253
4,99
4,133
4,342
4,246
4,256
4,168
4,150
4,366
4,33
4,275
4,384
4,33
4,293
4,125
4,227
4,203
4,278
4,87
4,105
4,55
4,285
4,50
4,295
4,156
4,247
4,112
4,110
4,77
4,170
4,244
4,120
4,229
4,216
4,280
3,108
3,182
3,111
3,86
4,369
4,197
4,265
4,353
4,354
4,146
4,17
4,375
4,191
4,199
4,28
4,311
4,282
4,279
4,59
4,287
4,188
4,242
4,18
4,176
4,117
4,324
4,102
4,271
4,293
4,307
4,157
4,370
4,163
4,183
4,371
4,143
4,148
4,72
4,92
4,164
4,8
4,77
4,228
4,7
3,327
3,31
3,329
3,51
4,122
4,90
4,115
4,252
4,297
4,283
4,237
4,361
4,332
4,346
4,111
4,199
4,127
4,94
4,262
4,136
4,160
4,60
4,126
4,151
4,323
4,257
4,355
4,304
4,372
4,241
4,290
4,64
4,114
4,338
4,239
4,71
4,58
4,174
4,2
4,171
4,107
4,218
4,47
4,80
3,365
3,155
3,32
3,320
4,379
4,193
4,328
4,158
4,14
4,113
4,372
4,152
4,258
4,91
4,254
4,46
4,63
4,269
4,289
4,67
4,326
4,364
4,53
4,119
4,91
4,63
4,44
4,194
4,97
4,191
4,69
4,366
4,231
4,57
4,38
4,138
4,89
4,274
4,135
4,332
4,79
4,213
4,165
4,210
3,82
3,362
3,40
3,42
4,7
4,10
4,270
4,255
4,20
4,48
4,317
4,145
4,260
4,143
4,49
4,118
4,36
4,41
4,74
4,166
4,99
4,3
4,54
4,130
4,347
4,1
4,281
4,330
4,88
4,134
4,250
4,238
4,367
4,195
4,34
4,342
4,322
4,172
4,226
4,121
4,76
4,312
4,245
4,207
3,223
3,84
3,157
3,42
4,192
4,284
4,140
4,300
4,159
4,357
4,219
4,234
4,19
4,319
4,144
4,18
4,360
4,245
4,351
4,316
4,309
4,195
4,232
4,315
4,131
4,215
4,196
4,277
4,370
4,168
4,298
4,321
4,310
4,128
4,30
4,272
4,4
4,2
4,209
4,376
4,56
4,288
4,169
4,83
3,374
3,116
3,230
3,65
4,44
4,25
4,318
4,265
4,294
4,154
4,78
4,329
4,258
4,219
4,376
4,179
4,222
4,60
4,137
4,350
4,340
4,190
4,273
4,147
4,8
4,282
4,337
4,119
4,309
4,331
4,369
4,266
4,345
4,382
4,123
4,164
4,35
4,27
4,212
4,251
4,381
4,152
4,14
4,273
3,139
3,16
3,237
3,261
4,214
4,26
4,81
4,70
4,201
4,178
4,92
4,243
4,73
4,380
4,343
4,177
4,175
4,153
4,335
4,373
4,132
4,50
4,363
4,26
4,184
4,336
4,313
4,272
4,187
4,305
4,124
4,228
4,236
4,52
4,240
4,301
4,149
4,352
4,373
4,262
4,377
4,137
4,148
4,138
3,15
3,96
3,37
3,294
4,121
4,213
4,184
4,208
4,204
4,240
4,150
4,217
4,68
4,104
4,235
4,106
4,302
4,291
4,264
4,192
4,343
4,24
4,344
4,125
4,126
4,101
4,34
4,66
4,146
4,303
4,215
4,222
4,109
4,336
4,267
4,220
4,133
4,39
4,189
4,196
4,75
4,209
4,61
4,40
3,173
3,95
3,141
3,308
4,22
4,275
4,90
4,359
4,250
4,356
4,11
4,62
4,299
4,100
4,29
4,171
4,167
4,23
4,248
4,380
4,286
4,361
4,224
4,259
4,233
4,348
4,263
4,306
4,65
4,301
4,103
4,9
4,368
4,341
4,66
4,113
4,205
4,325
4,142
4,185
4,333
4,206
4,378
4,13
3,198
3,358
3,28
3,200
2,225
2,202
2,180
2,85
4,383
4,161
4,234
4,49
4,180
4,334
4,296
4,45
4,31
4,46
4,186
4,291
4,102
4,58
4,292
4,276
4,21
4,129
4,221
4,314
4,292
4,162
4,12
4,249
4,43
4,5
4,254
4,211
4,325
4,181
4,339
4,220
3,56
3,349
3,268
3,93
