4,302
4,19
4,114
4,37
4,346
4,296
4,31
4,279
4,174
4,86
4,69
4,56
4,177
4,277
4,81
4,89
4,112
4,339
4,149
4,156
4,129
4,12
4,36
4,198
4,209
4,240
4,26
4,379
4,102
4,236
4,21
4,226
4,68
4,204
4,353
4,328
4,120
4,110
4,42
4,327
3,156
3,384
3,161
3,173
4,49
4,266
4,337
4,17
4,235
4,147
4,59
4,45
4,270
4,130
4,315
4,213
4,128
4,357
4,336
4,312
4,154
4,190
4,298
4,60
4,256
4,309
4,292
4,29
4,310
4,159
4,330
4,257
4,179
4,84
4,131
4,27
4,255
4,41
4,20
4,257
4,373
4,368
4,8
4,206
3,180
3,208
3,111
3,227
4,54
4,13
4,237
4,238
4,32
4,262
4,171
4,303
4,133
4,166
4,361
4,291
4,314
4,380
4,146
4,287
4,105
4,162
4,10
4,9
4,347
4,155
4,44
4,207
4,233
4,83
4,263
4,311
4,379
4,148
4,66
4,115
4,50
4,191
4,284
4,344
4,345
4,39
4,30
4,114
3,246
3,20
3,107
3,374
4,109
4,199
4,333
4,122
4,305
4,123
4,241
4,86
4,3
4,7
4,183
4,318
4,198
4,335
4,208
4,92
4,127
4,65
4,331
4,342
4,205
4,323
4,284
4,329
4,248
4,225
4,197
4,193
4,212
4,99
4,82
4,117
4,286
4,28
4,5
4,153
4,368
4,253
4,222
4,283
3,302
3,194
3,181
3,85
4,324
4,362
4,53
4,214
4,243
4,67
4,141
4,308
4,100
4,242
4,223
4,3
4,33
4,169
4,261
4,223
4,370
4,254
4,55
4,139
4,145
4,363
4,97
4,334
4,186
4,105
4,70
4,192
4,6
4,224
4,63
4,124
4,295
4,95
4,215
4,93
4,142
4,134
4,96
4,237
3,196
3,271
3,118
3,7
4,104
4,245
4,297
4,224
4,15
4,335
4,247
4,87
4,2
4,340
4,187
4,269
4,259
4,188
4,226
4,377
4,326
4,221
4,319
4,112
4,14
4,46
4,250
4,100
4,281
4,332
4,309
4,87
4,217
4,62
4,371
4,201
4,336
4,275
4,43
4,33
4,170
4,128
4,218
4,9
3,38
3,58
3,52
3,152
4,258
4,231
4,356
4,189
4,210
4,178
4,78
4,200
4,24
4,293
4,205
4,139
4,176
4,132
4,185
4,229
4,76
4,249
4,299
4,160
4,121
4,371
4,116
4,306
4,303
4,358
4,144
4,8
4,326
4,260
4,260
4,16
4,310
4,195
4,278
4,282
4,153
4,297
4,255
4,378
3,167
3,160
3,232
3,251
4,268
4,382
4,19
4,349
4,88
4,203
4,82
4,175
4,239
4,313
4,338
4,155
4,351
4,75
4,99
4,197
4,49
4,272
4,360
4,317
4,74
4,177
4,143
4,135
4,164
4,365
4,250
4,244
4,184
4,95
4,36
4,175
4,211
4,32
4,79
4,18
4,376
4,125
4,229
4,372
3,354
3,337
3,325
3,77
4,364
4,377
4,48
4,90
4,140
4,293
4,320
4,366
4,304
4,17
4,110
4,307
4,321
4,206
4,71
4,288
4,101
4,29
4,228
4,278
4,290
4,157
4,129
4,22
4,108
4,369
4,98
4,373
4,301
4,350
4,252
4,193
4,109
4,136
4,322
4,330
4,146
4,149
4,4
4,381
3,352
3,67
3,103
3,234
4,274
4,274
4,315
4,137
4,50
4,11
4,365
4,383
4,52
4,163
4,348
4,40
4,158
4,168
4,376
4,59
4,182
4,72
4,125
4,190
4,367
4,232
4,343
4,354
4,25
4,220
4,94
4,63
4,355
4,209
4,276
4,264
4,264
4,265
4,113
4,350
4,25
4,35
4,338
4,57
3,165
3,285
3,364
3,126
2,202
2,34
2,273
2,316
4,216
4,361
4,172
4,346
4,267
4,91
4,151
4,375
4,355
4,80
4,230
4,47
4,191
4,367
4,138
4,102
4,300
4,61
4,23
4,64
4,196
4,73
4,219
4,329
4,289
4,106
4,312
4,119
4,150
4,280
4,359
4,1
3,294
3,341
3,291
3,51
