3,139
4,109
3,369
4,77
4,313
4,381
4,242
4,197
3,110
4,273
4,291
4,179
4,191
4,21
4,113
4,45
4,220
4,368
4,94
4,128
4,288
4,84
3,87
4,173
4,331
4,383
4,46
4,358
4,158
4,373
4,256
4,26
4,237
4,140
4,198
4,119
4,354
4,140
4,189
4,149
4,20
4,304
4,282
4,237
4,377
4,338
4,97
4,67
