4,178
4,19
4,93
4,236
4,99
4,426
4,74
4,198
4,199
4,30
4,244
4,216
4,287
4,63
4,248
4,114
4,368
4,140
4,274
4,297
4,263
4,112
4,386
4,62
4,40
4,245
4,365
4,9
4,281
4,116
4,373
4,422
4,138
4,123
4,87
4,308
4,100
4,158
4,217
4,76
3,318
3,251
3,260
3,358
4,294
4,128
4,185
4,215
4,202
4,42
4,59
4,406
4,325
4,210
4,307
4,109
4,295
4,432
4,226
4,276
4,311
4,25
4,65
4,275
4,182
4,371
4,282
4,360
4,246
4,350
4,286
4,145
4,367
4,310
4,24
4,77
4,29
4,233
4,3
4,189
4,352
4,230
4,299
4,388
3,156
3,331
3,43
3,159
4,17
4,417
4,130
4,122
4,321
4,278
4,298
4,322
4,290
4,18
4,8
4,382
4,104
4,133
4,47
4,315
4,66
4,338
4,45
4,220
4,205
4,167
4,36
4,353
4,136
4,364
4,316
4,86
4,380
4,399
4,188
4,10
4,266
4,295
4,394
4,208
4,277
4,162
4,229
4,187
3,273
3,195
3,201
3,95
4,101
4,338
4,329
4,356
4,15
4,106
4,102
4,219
4,366
4,345
4,90
4,157
4,241
4,384
4,237
4,421
4,349
4,351
4,96
4,231
4,81
4,221
4,213
4,343
4,411
4,284
4,149
4,369
4,252
4,378
4,255
4,370
4,185
4,174
4,240
4,50
4,262
4,169
4,391
4,285
3,300
3,246
3,223
3,393
4,117
4,283
4,385
4,408
4,155
4,410
4,186
4,70
4,202
4,164
4,57
4,332
4,108
4,26
4,163
4,268
4,22
4,405
4,97
4,314
4,179
4,11
4,82
4,267
4,85
4,126
4,33
4,381
4,115
4,84
4,346
4,288
4,425
4,324
4,416
4,215
4,206
4,431
4,108
4,270
3,27
3,377
3,120
3,256
4,190
4,289
4,5
4,132
4,143
4,176
4,20
4,76
4,110
4,404
4,414
4,418
4,430
4,150
4,257
4,170
4,152
4,377
4,197
4,381
4,172
4,279
4,37
4,271
4,401
4,344
4,94
4,165
4,395
4,234
4,74
4,212
4,173
4,383
4,419
4,305
4,58
4,38
4,291
4,423
3,319
3,34
3,181
3,14
4,228
4,175
4,428
4,403
4,61
4,49
4,90
4,317
4,264
4,401
4,361
4,60
4,258
4,153
4,398
4,75
4,225
4,44
4,364
4,23
4,391
4,194
4,302
4,207
4,280
4,151
4,214
4,191
4,390
4,92
4,89
4,317
4,113
4,209
4,178
4,96
4,13
4,226
4,245
4,146
3,341
3,28
3,272
3,354
4,176
4,376
4,168
4,4
4,142
4,144
4,56
4,47
4,301
4,379
4,387
4,372
4,67
4,348
4,259
4,7
4,12
4,177
4,227
4,363
4,243
4,342
4,375
4,148
4,239
4,402
4,389
4,265
4,78
4,125
4,427
4,420
4,200
4,172
4,292
4,1
4,253
4,51
4,248
4,429
3,179
3,372
3,353
3,134
4,119
4,337
4,83
4,2
4,333
4,334
4,46
4,293
4,415
4,327
4,95
4,105
4,196
4,206
4,420
4,249
4,218
4,204
4,303
4,180
4,139
4,244
4,41
4,200
4,161
4,374
4,43
4,143
4,80
4,183
4,242
4,286
4,181
4,328
4,396
4,193
4,335
4,171
4,211
4,339
3,404
3,48
3,191
3,149
4,31
4,304
4,222
4,416
4,409
4,79
4,137
4,107
4,250
4,127
4,71
4,135
4,6
4,55
4,326
4,313
4,124
4,39
4,69
4,51
4,52
4,29
4,261
4,400
4,192
4,73
4,392
4,238
4,118
4,362
4,309
4,413
4,129
4,424
4,54
4,412
4,306
4,359
4,347
4,166
3,340
3,397
3,98
3,320
2,160
2,64
2,131
2,121
4,312
4,269
4,334
4,296
4,232
4,88
4,10
4,62
4,224
4,141
4,147
4,32
4,247
4,184
4,357
4,154
4,407
4,21
4,323
4,16
4,53
4,355
4,367
4,103
4,63
4,254
4,72
4,235
4,263
4,203
4,91
4,330
3,35
3,336
3,111
3,68
