4,195
4,186
4,148
4,174
4,82
4,227
4,130
4,32
4,97
4,154
4,239
4,27
4,1
4,306
4,133
4,319
4,56
4,237
4,254
4,293
4,197
4,232
4,110
4,310
4,218
4,101
4,139
4,300
4,225
4,99
4,280
4,119
4,231
4,167
4,68
4,229
4,43
4,204
4,325
4,331
3,276
3,177
3,315
3,247
4,185
4,159
4,90
4,60
4,69
4,245
4,264
4,320
4,39
4,121
4,73
4,308
4,174
4,271
4,169
4,31
4,257
4,177
4,49
4,323
4,209
4,64
4,178
4,331
4,75
4,284
4,141
4,104
4,222
4,6
4,328
4,199
4,283
4,50
4,77
4,270
4,303
4,52
4,166
4,151
3,164
3,19
3,45
3,16
4,28
4,250
4,83
4,318
4,321
4,94
4,240
4,92
4,163
4,178
4,255
4,314
4,277
4,21
4,127
4,173
4,316
4,238
4,320
4,97
4,34
4,287
4,91
4,220
4,63
4,76
4,39
4,334
4,233
4,77
4,1
4,172
4,24
4,201
4,86
4,326
4,194
4,214
4,46
4,59
3,253
3,122
3,230
3,160
4,153
4,111
4,32
4,115
4,14
4,57
4,80
4,285
4,6
4,289
4,175
4,327
4,100
4,263
4,263
4,273
4,261
4,42
4,226
4,183
4,244
4,17
4,179
4,260
4,246
4,200
4,20
4,294
4,317
4,238
4,217
4,67
4,146
4,21
4,269
4,237
4,233
4,229
4,271
4,124
3,91
3,296
3,249
3,75
4,288
4,318
4,148
4,211
4,29
4,335
4,203
4,265
4,79
4,93
4,282
4,172
4,295
4,106
4,129
4,189
4,5
4,7
4,55
4,121
4,38
4,241
4,207
4,332
4,65
4,35
4,48
4,82
4,262
4,122
4,274
4,50
4,123
4,283
4,267
4,128
4,106
4,135
4,202
4,88
3,188
3,3
3,162
3,136
4,81
4,265
4,61
4,303
4,291
4,187
4,219
4,258
4,30
4,216
4,281
4,192
4,278
4,113
4,212
4,266
4,44
4,314
4,155
4,47
4,109
4,114
4,269
4,268
4,3
4,40
4,217
4,255
4,34
4,146
4,198
4,260
4,102
4,209
4,248
4,300
4,214
4,330
4,294
4,140
3,18
3,186
3,49
3,199
4,95
4,167
4,322
4,292
4,291
4,22
4,156
4,208
4,157
4,324
4,181
4,240
4,25
4,228
4,312
4,78
4,208
4,117
4,149
4,182
4,315
4,173
4,326
4,176
4,98
4,31
4,111
4,165
4,11
4,241
4,297
4,2
4,213
4,191
4,328
4,150
4,302
4,246
4,333
4,262
3,275
3,4
3,206
3,196
4,205
4,36
4,147
4,66
4,286
4,309
4,81
4,236
4,140
4,211
4,223
4,168
4,145
4,153
4,118
4,221
4,37
4,311
4,275
4,254
4,325
4,90
4,80
4,9
4,329
4,10
4,299
4,127
4,71
4,234
4,112
4,235
4,84
4,156
4,144
4,139
4,8
4,23
4,138
4,105
3,228
3,257
3,137
3,44
4,256
4,71
4,141
4,256
4,319
4,154
4,126
4,12
4,96
4,131
4,249
4,38
4,68
4,158
4,273
4,321
4,45
4,215
4,215
4,180
4,123
4,306
4,134
4,149
4,243
4,33
4,60
4,143
4,128
4,236
4,35
4,305
4,171
4,112
4,322
4,70
4,293
4,279
4,72
4,311
3,15
3,258
3,48
3,179
4,58
4,56
4,135
4,170
4,239
4,120
4,304
4,220
4,87
4,53
4,336
4,225
4,54
4,152
4,89
4,190
4,272
4,206
4,95
4,100
4,67
4,108
4,169
4,270
4,230
4,201
4,266
4,26
4,313
4,108
4,159
4,304
4,210
4,330
4,107
4,301
4,103
4,334
4,20
4,85
3,193
3,11
3,224
3,161
2,222
2,51
2,253
2,132
4,182
4,41
4,15
4,231
4,184
4,223
4,14
4,59
4,110
4,251
4,207
4,136
4,62
4,157
4,73
4,302
4,252
4,184
4,116
4,298
4,290
4,130
4,13
4,74
4,142
4,333
4,259
4,101
4,72
4,307
4,190
4,25
3,226
3,242
3,181
3,125
